tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Mesobacillus subterraneus	sample_37	10	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Mesobacillus	Mesobacillus subterraneus
Mesoflavibacter sp. HG37	sample_37	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter sp. HG37
Mesoflavibacter sp. HG96	sample_37	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter sp. HG96
Mesoflavibacter zeaxanthinifaciens	sample_37	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter zeaxanthinifaciens
Mesomycoplasma conjunctivae	sample_37	3	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma	Mesomycoplasma conjunctivae
Mesomycoplasma dispar	sample_37	1	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma	Mesomycoplasma dispar
Mesomycoplasma hyorhinis	sample_37	1	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma	Mesomycoplasma hyorhinis
Mesomycoplasma mobile	sample_37	1	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma	Mesomycoplasma mobile
Mesonia algae	sample_37	6	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesonia	Mesonia algae
Mesonia phycicola	sample_37	10	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesonia	Mesonia phycicola
Mesoplasma chauliocola	sample_37	2	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma chauliocola
Mesoplasma entomophilum	sample_37	1	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma entomophilum
Mesoplasma lactucae	sample_37	1	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma lactucae
Mesoplasma syrphidae	sample_37	4	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma syrphidae
Mesorhizobium alhagi	sample_37	4	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium alhagi
Mesorhizobium amorphae	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium amorphae
Mesorhizobium atlanticum	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium atlanticum
Mesorhizobium australicum	sample_37	6	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium australicum
Mesorhizobium ciceri	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium ciceri
Mesorhizobium denitrificans	sample_37	6	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium denitrificans
Mesorhizobium ephedrae	sample_37	7	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium ephedrae
Mesorhizobium hawassense	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium hawassense
Mesorhizobium helmanticense	sample_37	29	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium helmanticense
Mesorhizobium loti	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium loti
Mesorhizobium mediterraneum	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium mediterraneum
Mesorhizobium metallidurans	sample_37	4	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium metallidurans
Mesorhizobium muleiense	sample_37	4	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium muleiense
Mesorhizobium plurifarium	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium plurifarium
Mesorhizobium prunaredense	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium prunaredense
Mesorhizobium sp. 65-26	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. 65-26
Mesorhizobium sp. AA22	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. AA22
Mesorhizobium sp. LCM 4577	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. LCM 4577
Mesorhizobium sp. ORS 3324	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. ORS 3324
Mesorhizobium sp. ORS 3359	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. ORS 3359
Mesorhizobium sp. Root102	sample_37	4	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Root102
Mesorhizobium sp. Root157	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Root157
Mesorhizobium sp. Root172	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Root172
Mesorhizobium sp. Root552	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Root552
Mesorhizobium sp. Root554	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Root554
Mesorhizobium sp. SEMIA 3007	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. SEMIA 3007
Mesorhizobium sp. SOD10	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. SOD10
Mesorhizobium sp. WSM3859	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM3859
Mesorhizobium sp. WSM3860	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM3860
Mesorhizobium sp. WSM3868	sample_37	1	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM3868
Mesorhizobium sp. WSM4304	sample_37	6	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM4304
Mesorhizobium sp. WSM4308	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM4308
Mesorhizobium sp. WSM4311	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM4311
Mesorhizobium sp. WSM4312	sample_37	5	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM4312
Mesorhizobium sp. WSM4313	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. WSM4313
Mesorhizobium sp. YR577	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. YR577
Mesorhizobium wenxiniae	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium wenxiniae
Mesotoga infera	sample_37	7	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga infera
Mesotoga prima	sample_37	1	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga prima
Mesotoga sp. B105.6.4	sample_37	2	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga sp. B105.6.4
Mesotoga sp. Brook.08.YT.4.2.5.2.	sample_37	6	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga sp. Brook.08.YT.4.2.5.2.
Mesotoga sp. Brook.08.YT.4.2.5.4.	sample_37	4	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga sp. Brook.08.YT.4.2.5.4.
Metabacillus litoralis	sample_37	14	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Metabacillus	Metabacillus litoralis
Metallosphaera cuprina	sample_37	1	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera cuprina
Metallosphaera hakonensis	sample_37	1	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera hakonensis
Metallosphaera sedula	sample_37	2	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera sedula
Metamycoplasma alkalescens	sample_37	3	Bacteria	Tenericutes	NA	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma alkalescens
Metamycoplasma anseris	sample_37	2	Bacteria	Tenericutes	NA	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma anseris
Metamycoplasma arthritidis	sample_37	2	Bacteria	Tenericutes	NA	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma arthritidis
Metamycoplasma auris	sample_37	1	Bacteria	Tenericutes	NA	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma auris
Metamycoplasma cloacale	sample_37	1	Bacteria	Tenericutes	NA	Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma cloacale
Methanobacterium bryantii	sample_37	2	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium bryantii
Methanobacterium formicicum	sample_37	1	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum
Methanobacterium paludis	sample_37	12	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium paludis
Methanobacterium sp. 42_16	sample_37	1	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp. 42_16
Methanobacterium sp. A39	sample_37	2	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp. A39
Methanobacterium sp. MB1	sample_37	5	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp. MB1
Methanobacterium sp. Maddingley MBC34	sample_37	1	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp. Maddingley MBC34
Methanobrevibacter arboriphilus	sample_37	16	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter arboriphilus
Methanobrevibacter curvatus	sample_37	18	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter curvatus
Methanobrevibacter cuticularis	sample_37	2	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter cuticularis
Methanobrevibacter filiformis	sample_37	3	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter filiformis
Methanobrevibacter gottschalkii	sample_37	2	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter gottschalkii
Methanobrevibacter millerae	sample_37	8	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter millerae
Methanobrevibacter olleyae	sample_37	4	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter olleyae
Methanobrevibacter oralis	sample_37	4	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter oralis
Methanobrevibacter ruminantium	sample_37	6	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter ruminantium
Methanobrevibacter smithii	sample_37	6	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
Methanobrevibacter smithii CAG:186	sample_37	3	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii CAG:186
Methanobrevibacter sp. A27	sample_37	6	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. A27
Methanobrevibacter sp. A54	sample_37	11	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. A54
Methanobrevibacter sp. AbM4	sample_37	11	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. AbM4
Methanobrevibacter sp. NOE	sample_37	4	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. NOE
Methanobrevibacter sp. YE315	sample_37	4	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. YE315
Methanobrevibacter thaueri	sample_37	5	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter thaueri
Methanobrevibacter woesei	sample_37	4	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter woesei
Methanocaldococcus jannaschii	sample_37	1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
Methanocaldococcus villosus	sample_37	24	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus villosus
Methanocella paludicola	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella	Methanocella paludicola
Methanococcoides burtonii	sample_37	3	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides burtonii
Methanococcoides methylutens	sample_37	4	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides methylutens
Methanococcoides vulcani	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides vulcani
Methanococcus aeolicus	sample_37	2	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus aeolicus
Methanococcus maripaludis	sample_37	2	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
Methanococcus vannielii	sample_37	4	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus vannielii
Methanocorpusculum labreanum	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum labreanum
Methanoculleus bourgensis	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus bourgensis
Methanoculleus sp. CAG:1088	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus sp. CAG:1088
Methanoculleus sp. MH98A	sample_37	3	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus sp. MH98A
Methanofollis liminatans	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis	Methanofollis liminatans
Methanohalophilus mahii	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus mahii
Methanohalophilus sp. 2-GBenrich	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus sp. 2-GBenrich
Methanohalophilus sp. T328-1	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus sp. T328-1
Methanolacinia petrolearia	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia	Methanolacinia petrolearia
Methanolobus profundi	sample_37	13	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus profundi
Methanolobus psychrophilus	sample_37	4	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus psychrophilus
Methanolobus sp. T82-4	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus sp. T82-4
Methanolobus vulcani	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus vulcani
Methanomassiliicoccales archaeon RumEn M1	sample_37	4	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	NA	NA	Methanomassiliicoccales archaeon RumEn M1
Methanomassiliicoccales archaeon RumEn M2	sample_37	4	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	NA	NA	Methanomassiliicoccales archaeon RumEn M2
Methanomethylovorans hollandica	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans	Methanomethylovorans hollandica
Methanomicrobiales archaeon HGW-Methanomicrobiales-2	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	NA	NA	Methanomicrobiales archaeon HGW-Methanomicrobiales-2
Methanomicrobiales archaeon HGW-Methanomicrobiales-3	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	NA	NA	Methanomicrobiales archaeon HGW-Methanomicrobiales-3
Methanomicrobiales archaeon HGW-Methanomicrobiales-6	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	NA	NA	Methanomicrobiales archaeon HGW-Methanomicrobiales-6
Methanonatronarchaeum thermophilum	sample_37	1	Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Methanonatronarchaeum	Methanonatronarchaeum thermophilum
Methanophagales archaeon	sample_37	1	Archaea	Euryarchaeota	Methanomicrobia	Methanophagales	NA	NA	Methanophagales archaeon
Methanoplanus limicola	sample_37	5	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus	Methanoplanus limicola
Methanopyrus kandleri	sample_37	1	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
Methanoregula boonei	sample_37	6	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	Methanoregula boonei
Methanoregula formicica	sample_37	5	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	Methanoregula formicica
Methanosalsum zhilinae	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum	Methanosalsum zhilinae
Methanosarcina acetivorans	sample_37	3	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
Methanosarcina barkeri	sample_37	3	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri
Methanosarcina horonobensis	sample_37	6	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina horonobensis
Methanosarcina lacustris	sample_37	26	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina lacustris
Methanosarcina mazei	sample_37	27	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei
Methanosarcina siciliae	sample_37	2	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina siciliae
