sample	superkingdom	phylum	class	order	family	genus	species	norm_count
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Dietziaceae	Dietzia	Dietzia maris	1.80995345979454
sample_17	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	NA	NA	Methanomassiliicoccales archaeon RumEn M1	7.84313165910965
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium singulare	1.20663563986302
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria sp. HMSC071A01	0.603317819931512
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces longwoodensis	2.41327127972605
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. OBRC6	6.03317819931512
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	Sulfitobacter pontiacus	9.04976729897268
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus aminophilus	6.03317819931512
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium chromiireducens	13.2729920384933
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola batsensis	4.82654255945209
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. HXXIV	2.41327127972605
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia marinimaniae	8.44644947904117
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. In5	2.41327127972605
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CB02414	1.20663563986302
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora globispora	5.42986037938361
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia westfalica	7.23981383917814
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium paludicola	2.41327127972605
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella sp. Root1480D1	2.41327127972605
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-26390	6.63649601924663
sample_17	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum balticum	17.4962167780138
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus horneckiae	6.63649601924663
sample_17	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum ferrooxidans	2.41327127972605
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus kyotonensis	2.41327127972605
sample_17	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidipila	Acidipila sp. 4G-K13	2.41327127972605
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. HK171	24.736030617192
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia zopfii	3.61990691958907
sample_17	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium CG_4_9_14_3_um_filter_51_14	0.603317819931512
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. 67-54	2.41327127972605
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	Dolosigranulum pigrum	12.6696742185617
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium wanjuense	5.42986037938361
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella japonica	2.41327127972605
sample_17	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum stamsii	6.63649601924663
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	NA	NA	Caulobacterales bacterium RIFCSPHIGHO2_01_FULL_70_19	2.41327127972605
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albimonas	Albimonas donghaensis	4.82654255945209
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas asplenii	3.61990691958907
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	Xenorhabdus poinarii	3.61990691958907
sample_17	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	Geotoga petraea	3.61990691958907
sample_17	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans	8.44644947904117
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Candidatus Chryseobacterium massiliae	2.41327127972605
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. ICGEB2008	2.41327127972605
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium manausense	10.8597207587672
sample_17	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirga	Flammeovirga sp. MY04	3.61990691958907
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas adhaesiva	3.61990691958907
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium pallidum	4.82654255945209
sample_17	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp. X2	14.4796276783563
sample_17	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	Synergistes jonesii	6.03317819931512
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. BIDMC 26	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus ficulneus	4.82654255945209
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter duraquae	4.22322473952058
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermatophilaceae	Dermatophilus	Dermatophilus congolensis	2.41327127972605
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava	Thioclava sp. F28-4	4.22322473952058
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas paucimobilis	9.04976729897268
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. HMSC073E10	3.01658909965756
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Mitsuaria	Mitsuaria sp. PDC51	1.80995345979454
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera propionica	11.4630385786987
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas cryotolerans	3.01658909965756
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium phocae	3.01658909965756
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	Marinomonas sp. S3726	5.42986037938361
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas (ex Stolz et al. 2005)	Pusillimonas noertemannii	4.22322473952058
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Exiguobacterium	Exiguobacterium sp. KKBO11	1.20663563986302
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. Leaf405	4.82654255945209
sample_17	Eukaryota	Fornicata	NA	Diplomonadida	Hexamitidae	Giardia	Giardia intestinalis	4.82654255945209
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola antarcticus	3.61990691958907
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. CCS1	7.23981383917814
sample_17	Archaea	Candidatus Micrarchaeota	NA	NA	NA	NA	Candidatus Micrarchaeota archaeon CG1_02_51_15	4.82654255945209
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas mediterranea	3.61990691958907
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. 66-14	3.01658909965756
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Dietziaceae	Dietzia	Dietzia sp. 111N12-1	3.01658909965756
sample_17	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium apsheronum	12.6696742185617
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Robbsia	Robbsia andropogonis	0.603317819931512
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. Leaf394	1.80995345979454
sample_17	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tubingensis	1.20663563986302
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Halpernia	Halpernia frigidisoli	0.603317819931512
sample_17	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum sp. AS07-7	1.20663563986302
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Amantichitinum	Amantichitinum ursilacus	5.42986037938361
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus plantarum	4.22322473952058
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	Thiobacillus sp. 65-1059	1.20663563986302
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium platani	4.22322473952058
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii	2.41327127972605
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium sp. MCPF17_047	3.01658909965756
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Frondihabitans	Frondihabitans sp. Leaf304	2.41327127972605
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp. LSNIH6	3.61990691958907
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus downei	6.63649601924663
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	Azospirillum ramasamyi	3.61990691958907
sample_17	Bacteria	Spirochaetes	NA	NA	NA	NA	Spirochaetes bacterium GWE1_32_154	3.01658909965756
sample_17	Bacteria	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	Dictyoglomus thermophilum	3.01658909965756
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Ureibacillus	Ureibacillus manganicus	3.61990691958907
sample_17	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae	9.65308511890419
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Desulfallaceae	Desulfoscipio	Desulfoscipio gibsoniae	10.8597207587672
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halolactibacillus	Halolactibacillus alkaliphilus	6.63649601924663
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia sp. FDAARGOS_372	2.41327127972605
sample_17	Bacteria	Chloroflexi	Ardenticatenia	NA	NA	NA	Ardenticatenia bacterium	3.61990691958907
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter hirudinilacicola	12.0663563986302
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis	4.22322473952058
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. HGH0039	5.42986037938361
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFOXYD12_FULL_59_19	7.23981383917814
sample_17	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium RIFOXYA12_FULL_35_11	6.03317819931512
sample_17	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma linguale	6.03317819931512
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda sp.	4.82654255945209
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus curieae	11.4630385786987
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella mangrovi	12.6696742185617
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea	Pseudohaliea rubra	6.63649601924663
sample_17	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium aquikefiri	6.63649601924663
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. DOA1	3.01658909965756
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Heyndrickxia	Heyndrickxia sporothermodurans	6.63649601924663
sample_17	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-18	3.01658909965756
sample_17	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HPA0247	9.65308511890419
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sp. TC-37	4.22322473952058
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. HMSC057C08	4.22322473952058
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus delphini	2.41327127972605
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia sp. MD27	5.42986037938361
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Agromyces	Agromyces sp. Root81	3.01658909965756
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cognatishimia	Cognatishimia maritima	3.61990691958907
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia amikacinitolerans	1.80995345979454
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Metakosakonia	[Kluyvera] intestini	1.80995345979454
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Nereida	Nereida ignava	2.41327127972605
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio xuii	6.63649601924663
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium tumorigenes	4.22322473952058
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Paraclostridium	Paraclostridium benzoelyticum	6.63649601924663
sample_17	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Paucidesulfovibrio	Paucidesulfovibrio gracilis	6.03317819931512
sample_17	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis japonica	0.603317819931512
sample_17	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Nitrospina gracilis	10.2564029388357
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter xiamenensis	9.04976729897268
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia	Simiduia agarivorans	1.80995345979454
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium branderi	8.44644947904117
sample_17	Bacteria	Tenericutes	NA	Mycoplasmoidales	Mycoplasmoidaceae	Malacoplasma	Malacoplasma penetrans	3.01658909965756
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus sp.	6.63649601924663
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Romboutsia	Romboutsia hominis	6.03317819931512
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Azorhizobium	Azorhizobium caulinodans	6.03317819931512
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia grimesii	6.63649601924663
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium shigense	4.22322473952058
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	beta proteobacterium AAP65	1.80995345979454
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. HAR-UPW-AIA-41	4.22322473952058
sample_17	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Klenkia	Klenkia brasiliensis	5.42986037938361
sample_17	Bacteria	Actinobacteria	Actinomycetia	NA	NA	NA	Actinobacteria bacterium OV450	7.84313165910965
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. H6	0.603317819931512
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Allosediminivita	Allosediminivita pacifica	4.82654255945209
sample_17	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum	2.41327127972605
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces niveus	4.22322473952058
sample_17	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc	Nostoc sp. KVJ20	0.603317819931512
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum	10.2564029388357
sample_17	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris sp. GSB1	3.01658909965756
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salipaludibacillus	Salipaludibacillus aurantiacus	4.82654255945209
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylophilus	Methylophilus sp. TWE2	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. RU4T	3.01658909965756
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus rigui	18.0995345979454
sample_17	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Candidatus Magnetominusculus	Candidatus Magnetominusculus xianensis	9.65308511890419
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium taeanense	17.4962167780138
sample_17	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus faecimaris	4.82654255945209
sample_17	Bacteria	Atribacterota	NA	NA	NA	NA	Candidatus Atribacteria bacterium CG_4_10_14_3_um_filter_34_13	2.41327127972605
sample_17	Bacteria	NA	NA	NA	NA	NA	bacterium TMED15	4.22322473952058
sample_17	Bacteria	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	Leptospira haakeii	7.23981383917814
