Row.names	sample	project	db	Vregion	platform	workflow	mapq.filt	method	sample_name	bamfile	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.001	14281.131	False_positives	36	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.01	142811.31	False_positives	7	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	1e-04	1473.9447	False_positives	170	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.001	14739.447	False_positives	37	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.01	147394.47	False_positives	8	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	1e-04	1509.5255	False_positives	222	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.001	15095.255	False_positives	51	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.01	150952.55	False_positives	13	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	1e-04	804.2287	False_positives	187	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.001	8042.287	False_positives	50	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.01	80422.87	False_positives	9	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	1e-04	1434.7729	False_positives	161	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.001	14347.729	False_positives	36	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.01	143477.29	False_positives	9	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	1e-04	1479.7374	False_positives	176	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.001	14797.374	False_positives	34	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.01	147973.74	False_positives	8	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	1e-04	1500.613	False_positives	152	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.001	15006.13	False_positives	33	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.01	150061.3	False_positives	7	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	1e-04	1611.3965	False_positives	104	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.001	16113.965	False_positives	28	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.01	161139.65	False_positives	9	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	1e-04	753.6235	False_positives	198	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.001	7536.235	False_positives	52	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.01	75362.35	False_positives	7	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	1e-04	1465.4162	False_positives	137	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.001	14654.162	False_positives	29	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.01	146541.62	False_positives	3	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	1e-04	1449.9162	False_positives	132	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.001	14499.162	False_positives	22	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.01	144991.62	False_positives	3	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	1e-04	816.4619	False_positives	162	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.001	8164.619	False_positives	40	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.01	81646.19	False_positives	7	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	1e-04	1535.1248	False_positives	154	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.001	15351.248	False_positives	35	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.01	153512.48	False_positives	2	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	1e-04	1428.1131	False_negatives	37	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.001	14281.131	False_negatives	60	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.01	142811.31	False_negatives	71	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	1e-04	1473.9447	False_negatives	55	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.001	14739.447	False_negatives	92	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.01	147394.47	False_negatives	111	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	1e-04	1509.5255	False_negatives	70	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.001	15095.255	False_negatives	112	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.01	150952.55	False_negatives	154	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	1e-04	804.2287	False_negatives	56	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.001	8042.287	False_negatives	87	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.01	80422.87	False_negatives	125	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	1e-04	1434.7729	False_negatives	57	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.001	14347.729	False_negatives	102	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_20	NA	0.01	143477.29	False_negatives	125	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	1e-04	1479.7374	False_negatives	79	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.001	14797.374	False_negatives	135	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_25	NA	0.01	147973.74	False_negatives	180	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	1e-04	1500.613	False_negatives	86	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.001	15006.13	False_negatives	150	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_30	NA	0.01	150061.3	False_negatives	183	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	1e-04	1611.3965	False_negatives	27	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.001	16113.965	False_negatives	33	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_35	NA	0.01	161139.65	False_negatives	56	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	1e-04	753.6235	False_negatives	86	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.001	7536.235	False_negatives	139	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_37	sample_37.bam	0.01	75362.35	False_negatives	184	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	1e-04	1465.4162	False_negatives	92	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.001	14654.162	False_negatives	150	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_5	NA	0.01	146541.62	False_negatives	184	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	1e-04	1449.9162	False_negatives	85	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.001	14499.162	False_negatives	152	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_55	NA	0.01	144991.62	False_negatives	167	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	1e-04	816.4619	False_negatives	62	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.001	8164.619	False_negatives	115	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_57	sample_57.bam	0.01	81646.19	False_negatives	141	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	1e-04	1535.1248	False_negatives	93	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.001	15351.248	False_negatives	157	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_60	NA	0.01	153512.48	False_negatives	195	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	1e-04	1428.1131	Precision	0.209183673469388	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.001	14281.131	Precision	0.333333333333333	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_1	NA	0.01	142811.31	Precision	0.5	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	1e-04	1473.9447	Precision	0.260869565217391	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.001	14739.447	Precision	0.383333333333333	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_10	NA	0.01	147394.47	Precision	0.333333333333333	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	1e-04	1509.5255	Precision	0.29746835443038	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.001	15095.255	Precision	0.504854368932039	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_15	NA	0.01	150952.55	Precision	0.434782608695652	1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	1e-04	804.2287	Precision	0.294339622641509	0.01%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.001	8042.287	Precision	0.484536082474227	0.1%	Species
CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG	all_NCBI_genomes	WGS	Illumina	minitax	NA	BestAln	sample_17	sample_17.bam	0.01	80422.87	Precision	0.5	1%	Species
