tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Gammaproteobacteria bacterium HGW-Gammaproteobacteria-15	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium HGW-Gammaproteobacteria-15
Gammaproteobacteria bacterium HGW-Gammaproteobacteria-3	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium HGW-Gammaproteobacteria-3
Gammaproteobacteria bacterium HGW-Gammaproteobacteria-4	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium HGW-Gammaproteobacteria-4
Gammaproteobacteria bacterium MFB021	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium MFB021
Gammaproteobacteria bacterium MOLA455	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	NA	Gammaproteobacteria bacterium MOLA455
Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_22	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_22
Gammaproteobacteria bacterium RIFOXYD12_FULL_61_37	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium RIFOXYD12_FULL_61_37
Garciella nitratireducens	sample_57	26	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Garciella	Garciella nitratireducens
Gardnerella vaginalis	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis
Gelidibacter algens	sample_57	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter algens
Geminicoccus sp.	sample_57	5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Geminicoccaceae	Geminicoccus	Geminicoccus sp.
Geminocystis sp. NIES-3708	sample_57	6	Bacteria	Cyanobacteria	NA	Chroococcales	Chroococcaceae	Geminocystis	Geminocystis sp. NIES-3708
Geminocystis sp. NIES-3709	sample_57	3	Bacteria	Cyanobacteria	NA	Chroococcales	Chroococcaceae	Geminocystis	Geminocystis sp. NIES-3709
Gemmatimonadetes bacterium	sample_57	9	Bacteria	Gemmatimonadetes	NA	NA	NA	NA	Gemmatimonadetes bacterium
Gemmatimonadetes bacterium 13_1_40CM_4_69_8	sample_57	1	Bacteria	Gemmatimonadetes	NA	NA	NA	NA	Gemmatimonadetes bacterium 13_1_40CM_4_69_8
Gemmatimonadetes bacterium SCN 70-22	sample_57	3	Bacteria	Gemmatimonadetes	NA	NA	NA	NA	Gemmatimonadetes bacterium SCN 70-22
Gemmatimonas aurantiaca	sample_57	2	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas aurantiaca
Gemmatimonas phototrophica	sample_57	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas phototrophica
Gemmatirosa kalamazoonesis	sample_57	8	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	Gemmatirosa kalamazoonesis
Gemmiger formicilis	sample_57	612	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	Gemmiger	Gemmiger formicilis
Gemmobacter aquarius	sample_57	6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter aquarius
Gemmobacter aquatilis	sample_57	17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter aquatilis
Gemmobacter caeni	sample_57	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter caeni
Gemmobacter megaterium	sample_57	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter megaterium
Geoalkalibacter subterraneus	sample_57	4	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	Geoalkalibacter subterraneus
Geobacillus genomosp. 3	sample_57	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus genomosp. 3
Geobacillus kaustophilus	sample_57	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus
Geobacillus lituanicus	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus lituanicus
Geobacillus sp. CAMR5420	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. CAMR5420
Geobacillus sp. GHH01	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. GHH01
Geobacillus sp. LYN3	sample_57	8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. LYN3
Geobacillus sp. T6	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. T6
Geobacillus sp. WSUCF-018B	sample_57	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. WSUCF-018B
Geobacillus thermocatenulatus	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermocatenulatus
Geobacillus thermodenitrificans	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermodenitrificans
Geobacillus zalihae	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus zalihae
Geobacter metallireducens	sample_57	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens
Geobacter pickeringii	sample_57	9	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter pickeringii
Geobacter soli	sample_57	5	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter soli
Geobacter sp. DSM 9736	sample_57	3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. DSM 9736
Geobacter sp. OR-1	sample_57	3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. OR-1
Geobacter sulfurreducens	sample_57	6	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sulfurreducens
Geobacteraceae bacterium GWC2_53_11	sample_57	2	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA	Geobacteraceae bacterium GWC2_53_11
Geobacteraceae bacterium GWC2_55_20	sample_57	3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA	Geobacteraceae bacterium GWC2_55_20
Geobacteraceae bacterium GWC2_58_44	sample_57	4	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA	Geobacteraceae bacterium GWC2_58_44
Geodermatophilus africanus	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus africanus
Geodermatophilus nigrescens	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus nigrescens
Geodermatophilus normandii	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus normandii
Geodermatophilus obscurus	sample_57	8	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus
Geodermatophilus poikilotrophus	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus poikilotrophus
Geodermatophilus saharensis	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus saharensis
Geodermatophilus sp. DSM 45219	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp. DSM 45219
Geodermatophilus sp. LHW52908	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp. LHW52908
Geodermatophilus sp. Leaf369	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp. Leaf369
Geodermatophilus sp. TF02-6	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp. TF02-6
Geodermatophilus tzadiensis	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus tzadiensis
Geofilum rubicundum	sample_57	24	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Geofilum	Geofilum rubicundum
Geoglobus acetivorans	sample_57	2	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus acetivorans
Geomicrobium sp. JCM 19037	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Geomicrobium	Geomicrobium sp. JCM 19037
Geomicrobium sp. JCM 19038	sample_57	2	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Geomicrobium	Geomicrobium sp. JCM 19038
Geomicrobium sp. JCM 19039	sample_57	2	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Geomicrobium	Geomicrobium sp. JCM 19039
Geotalea daltonii	sample_57	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geotalea	Geotalea daltonii
Geothermobacter hydrogeniphilus	sample_57	11	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geothermobacter	Geothermobacter hydrogeniphilus
Geotoga petraea	sample_57	2	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	Geotoga petraea
Gibbsiella quercinecans	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Gibbsiella	Gibbsiella quercinecans
Giesbergeria anulus	sample_57	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria	Giesbergeria anulus
Gilliamella apicola	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella apicola
Gilliamella apis	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella apis
Gilliamella bombicola	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella bombicola
Gilliamella intestini	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella intestini
Gilliamella sp. A7	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella sp. A7
Gilliamella sp. N-G2	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella sp. N-G2
Gilliamella sp. N-W3	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella sp. N-W3
Gillisia limnaea	sample_57	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia	Gillisia limnaea
Gillisia sp. Hel1_33_143	sample_57	14	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia	Gillisia sp. Hel1_33_143
Gilvibacter sp. SZ-19	sample_57	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gilvibacter	Gilvibacter sp. SZ-19
Gimesia sp.	sample_57	1	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia sp.
Glaciecola nitratireducens	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola nitratireducens
Glaciecola pallidula	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola pallidula
Glaciecola sp. 33A	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola sp. 33A
Glaciecola sp. 4H-3-7+YE-5	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	Glaciecola sp. 4H-3-7+YE-5
Glaciihabitans tibetensis	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Glaciihabitans	Glaciihabitans tibetensis
Glaciimonas sp. PCH181	sample_57	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Glaciimonas	Glaciimonas sp. PCH181
Glaesserella parasuis	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella	Glaesserella parasuis
Glaesserella sp. 15-184	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella	Glaesserella sp. 15-184
Gleimia europaea	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Gleimia	Gleimia europaea
Gleimia hominis	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Gleimia	Gleimia hominis
Globicatella sanguinis	sample_57	3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	Globicatella sanguinis
Globicatella sp. HMSC072A10	sample_57	2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	Globicatella sp. HMSC072A10
Globicatella sulfidifaciens	sample_57	7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	Globicatella sulfidifaciens
Gloeobacter violaceus	sample_57	4	Bacteria	Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae	Gloeobacter	Gloeobacter violaceus
Gloeomargarita lithophora	sample_57	1	Bacteria	Cyanobacteria	NA	Gloeomargaritales	Gloeomargaritaceae	Gloeomargarita	Gloeomargarita lithophora
Gloeothece citriformis	sample_57	1	Bacteria	Cyanobacteria	NA	Chroococcales	Aphanothecaceae	Gloeothece	Gloeothece citriformis
Gluconacetobacter diazotrophicus	sample_57	6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
Gluconacetobacter liquefaciens	sample_57	8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter liquefaciens
Gluconobacter albidus	sample_57	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter albidus
Gluconobacter cerinus	sample_57	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter cerinus
Gluconobacter frateurii	sample_57	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter frateurii
Gluconobacter morbifer	sample_57	69	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter morbifer
Gluconobacter oxydans	sample_57	9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter oxydans
Gluconobacter roseus	sample_57	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter roseus
Gluconobacter sp. DsW_058	sample_57	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter sp. DsW_058
Glutamicibacter halophytocola	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter halophytocola
Glutamicibacter sp. BW77	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter sp. BW77
Glutamicibacter sp. BW78	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter sp. BW78
Glycomyces artemisiae	sample_57	6	Bacteria	Actinobacteria	Actinomycetia	Glycomycetales	Glycomycetaceae	Glycomyces	Glycomyces artemisiae
Glycomyces fuscus	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Glycomycetales	Glycomycetaceae	Glycomyces	Glycomyces fuscus
Glycomyces harbinensis	sample_57	11	Bacteria	Actinobacteria	Actinomycetia	Glycomycetales	Glycomycetaceae	Glycomyces	Glycomyces harbinensis
Gordonia aichiensis	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia aichiensis
Gordonia alkanivorans	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia alkanivorans
Gordonia amarae	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia amarae
Gordonia bronchialis	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia bronchialis
Gordonia hirsuta	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia hirsuta
Gordonia iterans	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia iterans
Gordonia lacunae	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia lacunae
Gordonia malaquae	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia malaquae
Gordonia phthalatica	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia phthalatica
Gordonia polyisoprenivorans	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia polyisoprenivorans
Gordonia rhizosphera	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia rhizosphera
Gordonia rubripertincta	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia rubripertincta
Gordonia sihwensis	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia sihwensis
Gordonia soli	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia soli
Gordonia sp.	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia sp.
Gordonia sp. KTR9	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia sp. KTR9
Gordonia sp. NB4-1Y	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia sp. NB4-1Y
Gordonia sp. SGD-V-85	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia sp. SGD-V-85
Gordonia sp. YC-JH1	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia sp. YC-JH1
Gordonia terrae	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia terrae
Gordonia westfalica	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia westfalica
Gottschalkia acidurici	sample_57	19	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia acidurici
Gottschalkia purinilytica	sample_57	35	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia purinilytica
Gracilibacillus boraciitolerans	sample_57	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus boraciitolerans
Gracilibacillus dipsosauri	sample_57	4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus dipsosauri
Gracilibacillus halophilus	sample_57	3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus halophilus
Gracilibacillus orientalis	sample_57	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus orientalis
Gracilibacillus ureilyticus	sample_57	7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus ureilyticus
Gracilibacter sp. BRH_c7a	sample_57	17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Gracilibacteraceae	Gracilibacter	Gracilibacter sp. BRH_c7a
Gramella echinicola	sample_57	7	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella echinicola
Gramella flava	sample_57	2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella flava
Gramella forsetii	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella forsetii
Gramella fulva	sample_57	6	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella fulva
Gramella gaetbulicola	sample_57	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella gaetbulicola
Gramella salexigens	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella salexigens
Gramella sp. MAR_2010_147	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella sp. MAR_2010_147
Granulibacter bethesdensis	sample_57	13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis
Granulicatella adiacens	sample_57	1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella adiacens
Granulicatella balaenopterae	sample_57	9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella balaenopterae
Granulicatella sp. HMSC30F09	sample_57	1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella sp. HMSC30F09
Granulicatella sp. HMSC31F03	sample_57	5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella sp. HMSC31F03
Granulicella mallensis	sample_57	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella mallensis
Granulicella pectinivorans	sample_57	3	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella pectinivorans
