sample	superkingdom	phylum	class	order	family	genus	species	norm_count
sample_57	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus thiooxidans	4.05825535747998
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. AP16	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Afipia	Afipia sp. 64-13	3.4785045921257
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium gleum	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. BIDMC 28	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium 39-13	1.73925229606285
sample_57	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp. UWH4	2.89875382677142
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinimicrobium	Marinimicrobium sp.	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter viridis	4.05825535747998
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter nauticus	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium aquaticum	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. ITM-2016-00316	0.579750765354283
sample_57	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula sp. K1	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella sp. A7	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. LBP4	2.89875382677142
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	Desulfobulbaceae bacterium	2.89875382677142
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae complex sp. ECNIH6	0.579750765354283
sample_57	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter sp. 11S02596-1	0.579750765354283
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. PAMC 28687	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus	Photorhabdus namnaonensis	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citromicrobium	Citromicrobium sp. JL31	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas savastanoi	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Bhargavaea	Bhargavaea cecembensis	3.4785045921257
sample_57	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces urogenitalis	2.31900306141713
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas pratensis	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. SL1	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. Termitarium-T10T-6	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Dietziaceae	Dietzia	Dietzia sp. 111N12-1	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella pluranimalium	2.31900306141713
sample_57	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	Dehalogenimonas	Dehalogenimonas formicexedens	0.579750765354283
sample_57	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. 10_1_50	2.89875382677142
sample_57	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp. UWH5	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Lentzea fradiae	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. FS01	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. G22	4.05825535747998
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Dehalobacter	Dehalobacter sp. UNSWDHB	4.63800612283427
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	3.4785045921257
sample_57	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Fulvivirga	Fulvivirga imtechensis	5.21775688818855
sample_57	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	NA	NA	Ignavibacteriales bacterium CG07_land_8_20_14_0_80_59_12	3.4785045921257
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Rossellomorea	Rossellomorea aquimaris	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC065F12	4.05825535747998
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium nondiastaticum	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. yr461	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spongiae	2.31900306141713
sample_57	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sp. oral taxon 137	1.73925229606285
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Aequorivita viscosa	1.15950153070857
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga fucicola	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas sp. FDAARGOS_362	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio genomosp. F10	4.05825535747998
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Methylophaga	Methylophaga sp. 42_25_T18	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus sp. BC25	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Promicromonosporaceae	Krasilnikoviella	Krasilnikoviella flava	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Leaf42	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus debilis	1.73925229606285
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Peribacillus	Peribacillus simplex	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia sp. HMSC076D04	1.73925229606285
sample_57	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella pectinivorans	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Luteimonas sp. JM171	0.579750765354283
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter sp. LR2014-1	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Roseovarius indicus	9.85576301102282
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	Flavobacteriales bacterium 34_180_T64	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus	Effusibacillus lacus	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	Hyphomonas pacifica	5.21775688818855
sample_57	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus piranensis	3.4785045921257
sample_57	Archaea	Thaumarchaeota	NA	NA	NA	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus brevis	4.05825535747998
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfoplanes	Desulfoplanes formicivorans	1.73925229606285
sample_57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. ACS2	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa	Beggiatoa alba	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella sp. 09RB8471	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium moriokaense	2.31900306141713
sample_57	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma diminutum	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HZ28	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora noduli	1.15950153070857
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia hypogeia	3.4785045921257
sample_57	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Catalimonadaceae	Catalinimonas	Catalinimonas alkaloidigena	9.27601224566853
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. Leaf26	2.89875382677142
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium CG17_big_fil_post_rev_8_21_14_2_50_60_13	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus goriensis	2.31900306141713
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Aequorivita sublithincola	3.4785045921257
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. Tu 6176	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Phycicoccus	Phycicoccus duodecadis	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. FSL W5-0299	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Auraticoccus	Auraticoccus monumenti	1.15950153070857
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium daejeonense	3.4785045921257
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	Hyphomonas sp. GM-8P	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Budvicia	Budvicia aquatica	1.15950153070857
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola taffensis	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glucuronolyticum	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium kroppenstedtii	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella corrodens	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter sp. DsW_54	0.579750765354283
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	NA	[Eubacterium] brachy	2.31900306141713
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus boraciitolerans	4.63800612283427
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella piezotolerans	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp. KNN50.9b	2.31900306141713
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-15	1.15950153070857
sample_57	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira moscoviensis	1.73925229606285
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio profundus	3.4785045921257
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus sp. BRH_c37	4.05825535747998
sample_57	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter psychrotolerans	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC071F07	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Enterobacteriaceae bacterium ENNIH2	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Exiguobacterium	Exiguobacterium indicum	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. AmelKG-E11A	2.89875382677142
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tomkonis	4.05825535747998
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-9	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. cl141a	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora haikouensis	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio mediterranei	0.579750765354283
sample_57	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	Thermovibrio ammonificans	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora rifamycinica	3.4785045921257
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. 03_296	0.579750765354283
sample_57	Archaea	Euryarchaeota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix soehngenii	0.579750765354283
sample_57	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga silvatica	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. ENV421	0.579750765354283
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Citrifermentans	Citrifermentans pelophilum	4.63800612283427
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. YR752	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella sp. NF 2653	1.15950153070857
sample_57	Bacteria	Cyanobacteria	NA	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium leiognathi	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium zundukense	3.4785045921257
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. PalvLS-984	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava	Thioclava nitratireducens	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans sp. MMS-10A-192	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Ignatzschineria	Ignatzschineria sp. F8392	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus clarus	2.89875382677142
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus argenteus	2.89875382677142
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans curvus	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus wudalianchiensis	1.15950153070857
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp. SZ-18	4.05825535747998
sample_57	Bacteria	NA	NA	NA	NA	NA	bacterium HR21	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium epidermidicanis	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum sp. oral taxon 183	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas lipolytica	2.89875382677142
sample_57	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus hitonicola	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp. YR527	3.4785045921257
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus xerothermodurans	0.579750765354283
sample_57	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium	Acetohalobium arabaticum	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. cl123	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Suttonella	Suttonella indologenes	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium llatzerense	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. 67-54	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp. Root190	2.89875382677142
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. Root381	8.69626148031425
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter senegalensis	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. Root685	4.63800612283427
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. TTU2014-080ASC	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	Grimontella	Grimontella sp. AG753	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter soli	1.73925229606285
